source	target	pvalue	threshold
DR. STRANGE/STEPHEN STRANGE	NIGHTMARE/EDVARD HABERDASH	1.6689206197721036e-18	4.757852431019942e-10
MARRERO, ED	THUNDERSTRIKE/ERIC KEVIN MASTERSON	1.6768619032672236e-18	4.757852431019942e-10
MOONSTONE II/KARLA SOFEN 	OGRE	1.6931528467654651e-18	4.757852431019942e-10
BULLDOZER/HENRY CAMP	TITANIA II/MARY SKEETER MACPHERRAN	1.6961126198803713e-18	4.757852431019942e-10
PILEDRIVER II/BRIAN PHILIP CALUSKY	TITANIA II/MARY SKEETER MACPHERRAN	1.6961126198803713e-18	4.757852431019942e-10
ARISHEM [CELESTIAL]	DAMIAN, DR. DANIEL	1.6982240757129574e-18	4.757852431019942e-10
ICEMAN/ROBERT BOBBY DRAKE	MARTIN, TERI	1.7032439113342235e-18	4.757852431019942e-10
ICEMAN/ROBERT BOBBY DRAKE	TANAKA, OPAL	1.7032439113342235e-18	4.757852431019942e-10
EMPATH/MANUEL ALFONSO RODRIGO DE LA ROCHA	THUNDERBIRD II/JAMES PROUDSTAR	1.7237664592980188e-18	4.757852431019942e-10
CHORD, ANDREW	LEFT HAND/DIEGO CASSEAS	1.7481158139496787e-18	4.757852431019942e-10
ASP II/CLEO	IMPALA/	1.7481158139496787e-18	4.757852431019942e-10
JONES, MARLO CHANDLER	PARIS	1.767027293799048e-18	4.757852431019942e-10
LUBENSKI, NATE	SOPHIE	1.7882363180771437e-18	4.757852431019942e-10
CAPTAIN AMERICA	FIRESTAR/ANGELICA JONES 	1.8059316683346093e-18	4.757852431019942e-10
JUSTICE II/VANCE ASTROVIK 	WONDER MAN/SIMON WILLIAMS 	1.812234638173309e-18	4.757852431019942e-10
SUMMERS, NATHAN CHRISTOPHER CHARLES	WOLVERINE/LOGAN 	1.816123793876598e-18	4.757852431019942e-10
SHIP	SUMMERS, NATHAN CHRISTOPHER CHARLES	1.8174331788925364e-18	4.757852431019942e-10
SUB-MARINER/NAMOR MACKENZIE	THING/BENJAMIN J. GRIMM 	1.822801020318335e-18	4.757852431019942e-10
KINGPIN/WILSON FISK	TYPHOID MARY/MARY MEZINIS/MARY WALKER/LYLA	1.843193817272821e-18	4.757852431019942e-10
ANAK	BLAKE, DR. DONALD (CONSTRUCT)	1.8460710501122373e-18	4.757852431019942e-10
GENII/JASON KIMBALL	SEA WITCH/BRIGIT O'HARE	1.8460710501122373e-18	4.757852431019942e-10
APE-X/XINA	DR. SPECTRUM/JOSEPH LEDGER	1.8712609768730438e-18	4.757852431019942e-10
NEBULON	NIGHTHAWK II/KYLE RICHMOND	1.9016438501548577e-18	4.757852431019942e-10
GAMBIT/REMY LEBEAU 	POLARIS/LORNA DANE	1.9028699593875086e-18	4.757852431019942e-10
DR. DECIBEL/ANTON DECIBEL	SHAPE	1.902895542971797e-18	4.757852431019942e-10
BLOODSTRIKE/ERIC CONROY	TAI II	1.902895542971797e-18	4.757852431019942e-10
KIRBY, JACK	LEE, STAN	1.902895542971797e-18	4.757852431019942e-10
SMILING TIGER/	TAI II	1.902895542971797e-18	4.757852431019942e-10
FORTUNE, DOMINIC	RAVEN, SABBATH II/ELENA VON LUNDT	1.902895542971797e-18	4.757852431019942e-10
COLOSSUS II/PETER RASPUTIN 	CORBEAU, DR. PETER	1.9320658904581368e-18	4.757852431019942e-10
COLOSSUS II/PETER RASPUTIN 	GREY, DR. JOHN	1.9320658904581368e-18	4.757852431019942e-10
GIDEON	SIRYN/THERESA ROURKE CASSIDY	1.9393717247216978e-18	4.757852431019942e-10
AYALA, AWILDA	SUN, LIN	1.9659813588756336e-18	4.757852431019942e-10
LORELEI II/MELODI [ASGARDIAN]	SURTUR	1.970511988166732e-18	4.757852431019942e-10
FONTANELLE/GLORIA DAYNE	LEBEAU, JEAN-LUC	1.9876811661514526e-18	4.757852431019942e-10
MENTOR II	TEMPEST/GRANNZ	1.9876811661514526e-18	4.757852431019942e-10
FOXFIRE/OLIVIA UNDERWOOD	QUAGMIRE	1.9876811661514526e-18	4.757852431019942e-10
SHIRE, DR. RANDALL	WALL/	1.9883843860464823e-18	4.757852431019942e-10
DIVINITY	SHAKTI	1.9883843860464823e-18	4.757852431019942e-10
DEVILLE, ARCADIA	DRAGONBLOOD, ULYSSES	1.9883843860464823e-18	4.757852431019942e-10
CARBONE, JULIUS	CARBONE, SALVATORE	1.9883843860464823e-18	4.757852431019942e-10
GENERAL OBSIDIAN	RIGHT	1.9883843860464823e-18	4.757852431019942e-10
DIVINITY	TECHNARX	1.9883843860464823e-18	4.757852431019942e-10
DECAY II/YOSHIRO HACHIMAN	STONECUTTER/UTAMA TOM SOMCHART	1.9883843860464823e-18	4.757852431019942e-10
KUROKO/	TAIFU/TOSHIO SASAKI	1.9883843860464823e-18	4.757852431019942e-10
JAWBREAKER/	TAIFU/TOSHIO SASAKI	1.9883843860464823e-18	4.757852431019942e-10
GENERAL OBSIDIAN	WRONG	1.9883843860464823e-18	4.757852431019942e-10
MAXOV	THERA	1.9883843860464823e-18	4.757852431019942e-10
KING (OF THE SEWER PEOPLE)	PEACEKEEPER/JOSHUA	1.9883843860464823e-18	4.757852431019942e-10
DELAZNY, DORIAN	MARSHALL, GRANT	1.9883843860464823e-18	4.757852431019942e-10
BLOODSTRIKE/ERIC CONROY	DREYFUSS, RACHEL	1.9883843860464823e-18	4.757852431019942e-10
CIRE, EYLA	SHIRE, DR. RANDALL	1.9883843860464823e-18	4.757852431019942e-10
MIND'S EYE/MEACHAM	STRONTIUM-90/	1.9883843860464823e-18	4.757852431019942e-10
SKOOKA	VORZEN	1.9883843860464823e-18	4.757852431019942e-10
CIRE, EYLA	PRINCESS SANDELLA	1.9883843860464823e-18	4.757852431019942e-10
CIRE, EYLA	SEMIJAN	1.9883843860464823e-18	4.757852431019942e-10
DECAY II/YOSHIRO HACHIMAN	TEMPEST II/NICOLETTE GIROUX	1.9883843860464823e-18	4.757852431019942e-10
IZZIFIZZ	PRADDA FOL	1.9883843860464823e-18	4.757852431019942e-10
SEMIJAN	WALL/	1.9883843860464823e-18	4.757852431019942e-10
UNIT 101101	UR-LINI	1.9883843860464823e-18	4.757852431019942e-10
STRONTIUM-90/	VESPER	1.9883843860464823e-18	4.757852431019942e-10
WOLVERINE | MUTANT X-VERSE	YASHIDA, MARIKO | MUTANT X-VERSE	1.9883843860464823e-18	4.757852431019942e-10
CY-PHYRR 4	TENEBRAE	1.9883843860464823e-18	4.757852431019942e-10
CONQUEST/BRIDGET MALONE	STONECUTTER/UTAMA TOM SOMCHART	1.9883843860464823e-18	4.757852431019942e-10
LUPE	SCUZZ	1.9883843860464823e-18	4.757852431019942e-10
LUPE	RAZORBLADE II/	1.9883843860464823e-18	4.757852431019942e-10
UR-LINI	VORZEN	1.9883843860464823e-18	4.757852431019942e-10
PRADDA FOL	UNIT 101101	1.9883843860464823e-18	4.757852431019942e-10
DREYFUSS, RACHEL	SMILING TIGER/	1.9883843860464823e-18	4.757852431019942e-10
AENTAROS	CIRE, EYLA	1.9883843860464823e-18	4.757852431019942e-10
AENTAROS	BERGER, PROF.	1.9883843860464823e-18	4.757852431019942e-10
BACILLUS	MIND'S EYE/MEACHAM	1.9883843860464823e-18	4.757852431019942e-10
BERGER, PROF.	SHIRE, DR. RANDALL	1.9883843860464823e-18	4.757852431019942e-10
BERGER, PROF.	SEMIJAN	1.9883843860464823e-18	4.757852431019942e-10
BEDLAM II/OLISA KABAKI	CONQUEST/BRIDGET MALONE	1.9883843860464823e-18	4.757852431019942e-10
AENTAROS	WALL/	1.9883843860464823e-18	4.757852431019942e-10
POLARIS | MUTANT X-VERSE/LORNA DANE	ROGUE | MUTANT X-VERSE	1.9883843860464823e-18	4.757852431019942e-10
INFERNO III/SAMANTHA MCGEE	TEMPEST II/NICOLETTE GIROUX	1.9883843860464823e-18	4.757852431019942e-10
BUCKY II/FRED DAVIS	MARTINEZ, ISADORA	1.9883843860464823e-18	4.757852431019942e-10
CARBONE, SALVATORE	SHOTGUN II/WALKER	1.9883843860464823e-18	4.757852431019942e-10
BACILLUS	VESPER	1.9883843860464823e-18	4.757852431019942e-10
STEELE, MARCY MASTERSON	STELLARIS/LEAH PRINCESS	2.037439657767532e-18	4.757852431019942e-10
DYNA-MITE/ROGER AUBREY	UNION JACK II/BRIAN FALSWORTH	2.050579750194058e-18	4.757852431019942e-10
MOTHER SUPERIOR	RED SKULL/JOHANN SCHMIDT	2.0596759328593393e-18	4.757852431019942e-10
MOLECULE MAN/OWEN REECE	THUNDERBALL/DR. ELIOT FRANKLIN	2.0688769920653607e-18	4.757852431019942e-10
ROSE IV/JACOB JAKE CONOVER	SPIDER-MAN/PETER PARKER	2.078411038053962e-18	4.757852431019942e-10
JOYCE, SAMANTHA	PARETSKY, DR. GARY	2.090081923480086e-18	4.757852431019942e-10
CRIMSON COWL II/	MAN-KILLER/KATRINA LUISA VAN HORN	2.1077936001189787e-18	4.757852431019942e-10
DR. BONG	HOWARD THE DUCK	2.143559587772501e-18	4.757852431019942e-10
AUSTIN, SUSAN	RUIZ, RIGGER	2.177594090694845e-18	4.757852431019942e-10
MOON KNIGHT/MARC SPECTOR/STEVEN GRANT/JAKE LOCKLEY	TIGRA/GREER NELSON	2.1944761488814085e-18	4.757852431019942e-10
HAWK	STARFOX/EROS	2.221421153303243e-18	4.757852431019942e-10
ARCANNA/ARCANNA JONES	MASTER MENACE/DR. EMIL BURBANK	2.2374365732746283e-18	4.757852431019942e-10
HYPERSTORM	KRISTOFF/KRISTOFF VERNARD	2.245513172247653e-18	4.757852431019942e-10
ELEKTRA/ELEKTRA NATCHIOS	STEWART, MACKINLEY	2.245513172247653e-18	4.757852431019942e-10
ELEKTRA/ELEKTRA NATCHIOS	MCCABE, NINA	2.245513172247653e-18	4.757852431019942e-10
CAPTAIN AMERICA	MOONDRAGON/HEATHER DOUGLAS	2.2792625691355295e-18	4.757852431019942e-10
HYPERION	OVERMIND/GROM	2.2911042312534778e-18	4.757852431019942e-10
ANT-MAN/DR. HENRY J. PYM	LIVING LIGHTNING/MIGUEL SANTOS	2.3098662030621847e-18	4.757852431019942e-10
GRANT, GLORIA GLORY	WATSON, KRISTY	2.3459524916647136e-18	4.757852431019942e-10
SUMMERS, NATHAN CHRISTOPHER CHARLES	WOLFSBANE/RAHNE SINCLAIR	2.3570540582595296e-18	4.757852431019942e-10
MADAME WEB/CASSANDRA WEBB	SPIDER-WOMAN/JESSICA DREW	2.3872915967659395e-18	4.757852431019942e-10
KARNAK [INHUMAN]	STALLIOR	2.4116490620997078e-18	4.757852431019942e-10
THING/BENJAMIN J. GRIMM 	THINKER	2.4380709253442898e-18	4.757852431019942e-10
COLOSSUS II/PETER RASPUTIN 	PHOENIX III/RACHEL SUMMERS	2.4382419121579537e-18	4.757852431019942e-10
CAPTAIN AMERICA	MOONHUNTER/ZACK MOONHUNTER	2.438656746154801e-18	4.757852431019942e-10
MROTH	THOR II/ROGER RED NORVELL	2.4407010186196707e-18	4.757852431019942e-10
PYLLAR	THOR II/ROGER RED NORVELL	2.4407010186196707e-18	4.757852431019942e-10
CORTEZ, FABIAN	KLEINSTOCK, HARLAN	2.4407010186196707e-18	4.757852431019942e-10
CORTEZ, FABIAN	KLEINSTOCK, SVEN	2.4407010186196707e-18	4.757852431019942e-10
HERCULES [GREEK GOD]	ICEMAN/ROBERT BOBBY DRAKE	2.4499289491907314e-18	4.757852431019942e-10
MULDOON, SGT. BRIAN	REDWING	2.525472154536935e-18	4.757852431019942e-10
MAGIK/ILLYANA RASPUTINA	WHITE QUEEN/EMMA FROST	2.5750249742518723e-18	4.757852431019942e-10
LONGSHOT	MAJOR DOMO	2.6041554217060815e-18	4.757852431019942e-10
BEACH, SPIDER	FLORES, JAMIE	2.7101149413993767e-18	4.757852431019942e-10
DE LA FONTAINE, CONTESSA VALENTINA ALLEGRO	KREA, BRUNO	2.7325128951399394e-18	4.757852431019942e-10
CARRADINE, JESSICA JESSE	WINTHROP, DESIREE	2.766486634585895e-18	4.757852431019942e-10
DAMIAN, DR. DANIEL	IKARIS/IKE HARRIS [ETERNAL]	2.8034054435128338e-18	4.757852431019942e-10
MASTER/ESHU	WHITE TIGER II/	2.828241740498089e-18	4.757852431019942e-10
CHARCOAL/CHARLIE BURLINGAME/CHARLES COLE	DYNA-MITE/ROGER AUBREY	2.8313810420486823e-18	4.757852431019942e-10
JADE DRAGON/DEI GUAN	PATHWAY/LAURA DEAN	2.8396308405727323e-18	4.757852431019942e-10
GLADIATOR II	MENTOR II	2.8396308405727323e-18	4.757852431019942e-10
JAMESON, MARLA MADISON	THOMPSON, EUGENE FLASH	2.8496600090093052e-18	4.757852431019942e-10
DR. DECIBEL/ANTON DECIBEL	TOM THUMB/THOMAS THOMPSON	2.8543433144576943e-18	4.757852431019942e-10
FOREARM	TEMPO	2.8543433144576943e-18	4.757852431019942e-10
NORTH, DAKOTA	NORTH, RICKY	2.8543433144576943e-18	4.757852431019942e-10
CAPTAIN HAWK	DR. DECIBEL/ANTON DECIBEL	2.8543433144576943e-18	4.757852431019942e-10
CAPTAIN HAWK	NUKE	2.8543433144576943e-18	4.757852431019942e-10
NUKE	TOM THUMB/THOMAS THOMPSON	2.8543433144576943e-18	4.757852431019942e-10
FROST, CARMILLA	SKAR	2.8543433144576943e-18	4.757852431019942e-10
LEONUS/LIONUS [INHUMAN]	TRITON	2.863711902016251e-18	4.757852431019942e-10
TIMBERIUS	TRITON	2.863711902016251e-18	4.757852431019942e-10
MADAME MASQUE III	VISION 	2.9736705078436266e-18	4.757852431019942e-10
DARKHAWK/CHRIS POWELL	SAVAGE STEEL/HARRY LENNOX	3.0107464872989648e-18	4.757852431019942e-10
BLOODAXE/JACKIE LUKUS	SAPRISTI, JERRY	3.0572805032190723e-18	4.757852431019942e-10
SILVER SURFER/NORRIN RADD	THING/BENJAMIN J. GRIMM 	3.093268248787655e-18	4.757852431019942e-10
BULLSEYE II/BENJAMIN POINDEXTER	NELSON, FRANKLIN FOGGY	3.122391136786637e-18	4.757852431019942e-10
BLAKE, BECKY	KINGPIN/WILSON FISK	3.1298831167853296e-18	4.757852431019942e-10
DIAMOND, BOB	WING, COLLEEN	3.132057285119667e-18	4.757852431019942e-10
CORTEZ, FABIAN	EXODUS/BENNET DUPARIS	3.14162608727671e-18	4.757852431019942e-10
ADAMS, NICOLE NIKKI	RAMONDA	3.181799494238556e-18	4.757852431019942e-10
APE-X/XINA	HYPERION	3.1895727641836033e-18	4.757852431019942e-10
BLIZZARD II/DONALD GILL	WHIPLASH/MARK SCARLOTTI/MARK SCOTT	3.2079432419236025e-18	4.757852431019942e-10
CHARM	MAELSTROM/MALCOLM STROMBERG	3.2304100934739644e-18	4.757852431019942e-10
BEAUTY	MAELSTROM/MALCOLM STROMBERG	3.2304100934739644e-18	4.757852431019942e-10
BLAKE, DR. DONALD (CONSTRUCT)	BLITZIANA	3.2304100934739644e-18	4.757852431019942e-10
MAELSTROM/MALCOLM STROMBERG	TRUTH	3.2304100934739644e-18	4.757852431019942e-10
HARDRIVE	PSYNAPSE	3.2304100934739644e-18	4.757852431019942e-10
BOMBSHELL/	ODDBALL/ELTON HEALEY	3.2304100934739644e-18	4.757852431019942e-10
STARFOX/EROS	THANOS	3.241016374758211e-18	4.757852431019942e-10
AIREO/AEOLUS [INHUMAN]	TIMBERIUS	3.2540291734039023e-18	4.757852431019942e-10
LE FEY, MORGAN	SPIDER-WOMAN/JESSICA DREW	3.2741577729136095e-18	4.757852431019942e-10
BUX	X-MAN/NATHAN GREY 	3.3101453679100304e-18	4.757852431019942e-10
JAM/JASMINE ARCHER	X-MAN/NATHAN GREY 	3.3101453679100304e-18	4.757852431019942e-10
MARITA	X-MAN/NATHAN GREY 	3.3101453679100304e-18	4.757852431019942e-10
MOONDRAGON/HEATHER DOUGLAS	STARFOX/EROS	3.3229927583367187e-18	4.757852431019942e-10
HERMOD [ASGARDIAN]	VIZIER	3.3315656632985253e-18	4.757852431019942e-10
LEADER/SAM STERNS	OMNIBUS/LT. DALLAS	3.411943804163037e-18	4.757852431019942e-10
BUSHMASTER II/QUINCY MCIVER	ROCK PYTHON	3.4317515482736127e-18	4.757852431019942e-10
BALDER [ASGARDIAN]	FAIRMONT, HANNAH	3.4384019163637e-18	4.757852431019942e-10
KLEINSTOCK, SVEN	VOGHT, AMELIA	3.444995289438287e-18	4.757852431019942e-10
KLEINSTOCK, HARLAN	VOGHT, AMELIA	3.444995289438287e-18	4.757852431019942e-10
JACKAL/MILES WARREN	STACY, GWEN	3.4713532168033e-18	4.757852431019942e-10
GHAUR [DEVIANT]	LLYRA/LLYRA MORRIS	3.4967409523265556e-18	4.757852431019942e-10
CANNONBALL II/SAM GUTHRIE 	SHADOWCAT/KATHERINE KITTY PRYDE 	3.509590103651677e-18	4.757852431019942e-10
INVISIBLE WOMAN/SUE STORM RICHARDS 	TRITON	3.515521363152011e-18	4.757852431019942e-10
LE FEY, MORGAN	MORDRED THE EVIL	3.537807362649184e-18	4.757852431019942e-10
CALLISTO	MASQUE	3.553136486823269e-18	4.757852431019942e-10
MOTHER SUPERIOR	ROSENTHAL, BERNIE	3.583991743417131e-18	4.757852431019942e-10
THOR/DR. DONALD BLAKE/SIGURD JARLSON II/JAKE OLSON/LOREN OLSON 	ULTRON	3.6259985778449226e-18	4.757852431019942e-10
AVIA	CYCLOPS/SCOTT SUMMERS 	3.7131748353691505e-18	4.757852431019942e-10
TALISMAN II/ELIZABETH TWOYOUNGMEN	WINDSHEAR/COLIN ASHWORTH HUME	3.724433177050184e-18	4.757852431019942e-10
ABOMINATION/EMIL BLONSKY	DORNOVA-BLONSKY, NADIA	3.777125641796371e-18	4.757852431019942e-10
GARGOYLE II/ISAAC CHRISTIANS	NIGHTHAWK II/KYLE RICHMOND	3.78310753616253e-18	4.757852431019942e-10
JOLT/HALLIE TAKAHAMA/HALLIE SHIMOSATO 	OGRE	3.799736710014025e-18	4.757852431019942e-10
CABE, BETHANY	MCPHERSON, LING	3.803572066156706e-18	4.757852431019942e-10
HUMAN TORCH/JOHNNY STORM 	PUPPET MASTER/PHILLIP MASTERS	3.8099349610696695e-18	4.757852431019942e-10
DARKHAWK/CHRIS POWELL	LIVING LIGHTNING/MIGUEL SANTOS	3.837923715280922e-18	4.757852431019942e-10
GATEWAY	PIERCE, DONALD	3.8682686990244784e-18	4.757852431019942e-10
HUSSAR	WARSTAR	3.974835140350438e-18	4.757852431019942e-10
COURIER/JACOB GAVIN	LEBEAU, JEAN-LUC	3.974835140350438e-18	4.757852431019942e-10
CRIMEBUSTER/FRANK MOORE	POWERHOUSE/RIEG DAVAN	3.974835140350438e-18	4.757852431019942e-10
DAKIMH THE ENCHANTER	MAN-THING/THEODORE TED SALLIS	4.018164142565137e-18	4.757852431019942e-10
CHAMPION/TRYCO SLATTERUS [ELDER]	COLLECTOR/TANELEER TIVAN [ELDER]	4.034409501686067e-18	4.757852431019942e-10
OLD SKULL	SKAR	4.171732536515091e-18	4.757852431019942e-10
BONEBREAKER/	SKULLBUSTER	4.171732536515091e-18	4.757852431019942e-10
CYCLOPS/SCOTT SUMMERS 	SUMMERS, MADELYNE MADDIE JENNIFER PRYOR	4.200723941123376e-18	4.757852431019942e-10
BLOB/FRED J. DUKES	SAURON/DR. KARL LYKOS	4.2786566998822455e-18	4.757852431019942e-10
ROM, SPACEKNIGHT	STARSHINE/LANDRA	4.376672108711809e-18	4.757852431019942e-10
LANE, SILAS	ROM, SPACEKNIGHT	4.376672108711809e-18	4.757852431019942e-10
ROM, SPACEKNIGHT	SCANNER/SKERA	4.376672108711809e-18	4.757852431019942e-10
POLARIS/LORNA DANE	QUICKSILVER/PIETRO MAXIMOFF	4.39657310993262e-18	4.757852431019942e-10
DR. SUN	DRACULA/VLAD TEPES	4.415886908181797e-18	4.757852431019942e-10
ASTROVIK, NORMA	JUSTICE II/VANCE ASTROVIK 	4.4258033335164355e-18	4.757852431019942e-10
EVANS, DORIS	HUMAN TORCH/JOHNNY STORM 	4.434242671151643e-18	4.757852431019942e-10
BALDER [ASGARDIAN]	TYR	4.5104651149018904e-18	4.757852431019942e-10
CODY, GARY	GUARDIAN/JAMES MACDONALD HUDSON	4.569087743590106e-18	4.757852431019942e-10
DARKSTAR/LAYNIA SERGEIEVNA PETROVNA	GHOST RIDER II/JOHNNY BLAZE	4.575063059003781e-18	4.757852431019942e-10
QUARTERMAIN, CLAY	TALBOT, GLENN	4.605238442242355e-18	4.757852431019942e-10
BOVA	CHURCHILL, LORD	4.662841283848749e-18	4.757852431019942e-10
EXODUS/BENNET DUPARIS	VOGHT, AMELIA	4.708547821169813e-18	4.757852431019942e-10
MR. FANTASTIC/REED RICHARDS 	TRAPSTER/PETER PETRUSKI	4.772800557484369e-18	4.757852431019942e-10
GAUNT/MENDEL STROMM	SPIDER-MAN CLONE/BEN REILLY	4.915394029214426e-18	4.757852431019942e-10
CARLISLE, PHILLIP	DELGADO, FATHER	4.937862345531139e-18	4.757852431019942e-10
BRIDGE, GEORGE WASHINGTON G.W.	MERRYWEATHER, IRENE	4.948930745122818e-18	4.757852431019942e-10
CANNONBALL II/SAM GUTHRIE 	MAGGOTT/JAPHETH	4.9594591263518786e-18	4.757852431019942e-10
FORGOTTEN ONE/GILGAMESH [ETERNAL]	KINGO SUNEN [ETERNAL]	5.041274786026613e-18	4.757852431019942e-10
EXECUTIONER II/SKURGE [ASGARDIAN]	VOLSTAGG	5.05506736618029e-18	4.757852431019942e-10
CORTEZ, FABIAN	MAGNETO/MAGNUS/ERIC LENSHERR	5.066858807511228e-18	4.757852431019942e-10
ADAMS, NICOLE NIKKI	KILLMONGER, ERIC/N'JADAKA	5.0696972418311075e-18	4.757852431019942e-10
BURLEY, MIKE	RIDER, CHARLES	5.087777931398318e-18	4.757852431019942e-10
REYES, DR. CECELIA	WOLVERINE/LOGAN 	5.100834653970309e-18	4.757852431019942e-10
SASQUATCH/WALTER LANGKOWSKI	THANOS DOPPELGANGER	5.122351810057757e-18	4.757852431019942e-10
GROK	HAWK	5.146295005081712e-18	4.757852431019942e-10
KYLUN/COLIN MCKAY	SHADOWCAT/KATHERINE KITTY PRYDE 	5.2186676993980725e-18	4.757852431019942e-10
CATSEYE/SHARON SMITH	MAGMA/AMARA AQUILLA/ALLISON CRESTMERE	5.2305136833718156e-18	4.757852431019942e-10
KAINE	TYNE, ELIZABETH/JANINE GODBE	5.234708742028047e-18	4.757852431019942e-10
MIDNIGHT'S FIRE/	SILHOUETTE	5.234708742028047e-18	4.757852431019942e-10
MARTIN, TERI	MARVEL GIRL/JEAN GREY SUMMERS	5.244446001474536e-18	4.757852431019942e-10
FIREWALL/THEARY/MIN LI NG	NIGHT THRASHER/DUANE TAYLOR	5.24465077901096e-18	4.757852431019942e-10
NIGHT THRASHER/DUANE TAYLOR	PRETTY PERSUASIONS/HEIDI P. FRANKLIN	5.24465077901096e-18	4.757852431019942e-10
LEFT HAND/DIEGO CASSEAS	NIGHT THRASHER/DUANE TAYLOR	5.24465077901096e-18	4.757852431019942e-10
HERCULES [GREEK GOD]	LIVING LIGHTNING/MIGUEL SANTOS	5.2589925434167966e-18	4.757852431019942e-10
DARKHAWK/CHRIS POWELL	NAMORITA/NITA PRENTISS [ATLANTEAN]	5.2658408202372606e-18	4.757852431019942e-10
MEANY	REYES, DR. CECELIA	5.3039924634973554e-18	4.757852431019942e-10
EENY	REYES, DR. CECELIA	5.3039924634973554e-18	4.757852431019942e-10
ABSORBING MAN/CARL CRUSHER CREEL	DR. OCTOPUS/OTTO OCTAVIUS	5.307871578310285e-18	4.757852431019942e-10
MOONDRAGON/HEATHER DOUGLAS	SOUTHERN, CANDY	5.3253975169313346e-18	4.757852431019942e-10
BLACK RACER/	COBRA/KLAUS VORHEES	5.362857662017873e-18	4.757852431019942e-10
COBRA/KLAUS VORHEES	COPPERHEAD III/DAVIS LAWFERS	5.362857662017873e-18	4.757852431019942e-10
JUVAN	TAGAR	5.383659748752523e-18	4.757852431019942e-10
BRUKNER, ILANEY	MONTGOMERY	5.383659748752523e-18	4.757852431019942e-10
CHIMERA II	D.O.A.	5.383659748752523e-18	4.757852431019942e-10
CHAKRA	SCRIER II/	5.383659748752523e-18	4.757852431019942e-10
MORG	TYRANT	5.383659748752523e-18	4.757852431019942e-10
PISCES/NOAH PERRICONE	TAURUS/CORNELIUS VAN LUNT	5.383659748752523e-18	4.757852431019942e-10
LEO/DANIEL RADFORD	TAURUS/CORNELIUS VAN LUNT	5.383659748752523e-18	4.757852431019942e-10
MCDOWELL, SCOTTY	WALSH, CAPT. ALEXANDER	5.383659748752523e-18	4.757852431019942e-10
CAMPBELL, DR. RORY	CYPHER/DOUG RAMSEY	5.4630650761225505e-18	4.757852431019942e-10
IRON MAN V/TEEN TONY STARK	QUICKSILVER/PIETRO MAXIMOFF	5.527376545818712e-18	4.757852431019942e-10
CUSHING, KATE	ROBERTSON, MARTHA	5.53171850283372e-18	4.757852431019942e-10
HALLER, GABRIELLE	MAGNETO/MAGNUS/ERIC LENSHERR	5.55050595472431e-18	4.757852431019942e-10
LIVING LIGHTNING/MIGUEL SANTOS	MAGUS	5.554903532326948e-18	4.757852431019942e-10
JOSEPH	STORM/ORORO MUNROE Subscribe!	5.628181004119922e-18	4.757852431019942e-10
APOCALYPSE/EN SABAH NUR	MADDICKS, ARTHUR ARTIE	5.6645779122725735e-18	4.757852431019942e-10
LIVING LIGHTNING/MIGUEL SANTOS	WASP/JANET VAN DYNE PYM	5.712280439869798e-18	4.757852431019942e-10
LILANDRA NERAMANI [SHI'AR]	SMASHER IV	5.732525270081744e-18	4.757852431019942e-10
BLACK WIDOW/NATASHA ROMANOVA	RAGE/ELVIN DARYL HALLIDAY	5.9518832465914614e-18	4.757852431019942e-10
M'SHULLA	SKAR	5.959617909307273e-18	4.757852431019942e-10
FOOLKILLER II/GREG SALINGER	MOODY, RUNYAN	5.959617909307273e-18	4.757852431019942e-10
GOLDEN ARCHER II/WYATT MCDONALD	NUKE	5.959617909307273e-18	4.757852431019942e-10
SHERIDAN, RICHARD RICK	SMITH, COL. TOLLIVER	5.959617909307273e-18	4.757852431019942e-10
ARIES II/GROVER RAYMOND	CAPRICORN/WILLARD WEIR	5.961066930015029e-18	4.757852431019942e-10
STARBOLT	TEMPEST/GRANNZ	5.961066930015029e-18	4.757852431019942e-10
KINCAID, JIMMY	LOGA II	5.961066930015029e-18	4.757852431019942e-10
KLIGGER/SEN. EUGENE KLIGGER STIVAK	VAMP	5.961066930015029e-18	4.757852431019942e-10
CALCULUS/JAHAHAREL PATEL	MINDSINGER/GREGOR	5.961066930015029e-18	4.757852431019942e-10
CARBONE, ROSALIE	FONDOZZI, MICKEY	5.961066930015029e-18	4.757852431019942e-10
HEIMDALL [ASGARDIAN]	SETH II	5.9675526166189676e-18	4.757852431019942e-10
DARKHAWK/CHRIS POWELL	SILHOUETTE	5.9800694036084186e-18	4.757852431019942e-10
CORRIGAN, ARCHIBALD ARCHIE	COY, GENERAL NGUYEN NGOC	5.998610605442253e-18	4.757852431019942e-10
JETSTREAM/HAROUD IBN-SALLAH AL-RASHYD	THUNDERBIRD II/JAMES PROUDSTAR	6.090148655656174e-18	4.757852431019942e-10
JETSTREAM/HAROUD IBN-SALLAH AL-RASHYD	MAGIK/ILLYANA RASPUTINA	6.090148655656174e-18	4.757852431019942e-10
CATSEYE/SHARON SMITH	THUNDERBIRD II/JAMES PROUDSTAR	6.090148655656174e-18	4.757852431019942e-10
MALICE IV	SCALPHUNTER	6.097587171319266e-18	4.757852431019942e-10
HOBGOBLIN II/RODERICK KINGSLEY	LEEDS, BETTY BRANT	6.124199803436608e-18	4.757852431019942e-10
